Id,SalePrice
1461,116362.04290422915
1462,142937.0583657737
1463,175355.79825004388
1464,195426.97358182387
1465,191564.55676263766
1466,172781.33636971354
1467,177077.29192285505
1468,169455.52997930258
1469,186978.2494649358
1470,120943.5423826367
1471,201244.62041784474
1472,100057.85709354079
1473,98298.69928028867
1474,152252.55297488123
1475,123658.24369869084
1476,349357.71832772356
1477,244787.757388613
1478,294330.43277307204
1479,278467.1556031088
1480,478354.6325793108
1481,313136.0796144963
1482,207674.06132975026
1483,172452.28631650194
1484,178345.25946685096
1485,198235.49588265317
1486,195416.51185185992
1487,346242.7004918727
1488,240179.77523640674
1489,187988.569803597
1490,220846.26789421245
1491,196613.38743419663
1492,91006.23317504556
1493,191030.54814842247
1494,286397.5869800748
1495,278815.1136174039
1496,233959.28520476
1497,170538.8067335118
1498,165471.9179531634
1499,164086.21867068237
1500,151807.5337491023
1501,170703.99202992668
1502,164785.38396627177
1503,274119.3192269467
1504,241983.05028666384
1505,223119.8439959594
1506,188396.9327921494
1507,232862.93270686758
1508,193095.11163796458
1509,161384.50804175626
1510,142908.44209020023
1511,144941.3216968235
1512,175890.3668408852
1513,144906.5464905719
1514,145593.60910949987
1515,194715.704984266
1516,141822.36295308243
1517,156436.6105241138
1518,128781.91413738269
1519,218345.74391701832
1520,128362.81263718793
1521,125581.21107791696
1522,166794.87313026513
1523,106725.09939225958
1524,117549.32606368077
1525,116216.66040252459
1526,111522.23570169904
1527,105462.35671186606
1528,136037.99671302986
1529,141047.35448478462
1530,191371.0341455268
1531,124460.04533361421
1532,102073.04113316139
1533,143171.1221420392
1534,119034.94478851439
1535,137995.6181440173
1536,106229.64098228645
1537,67432.04603387248
1538,153316.08971688437
1539,191382.33870828108
1540,93686.70251799513
1541,134488.69107555127
1542,129869.57677320183
1543,181754.85884803592
1544,86841.24617972819
1545,111864.97266643553
1546,131879.24198184337
1547,134578.93691534188
1548,129933.0855507822
1549,116517.43553312459
1550,132597.68234850632
1551,105755.4281450191
1552,138647.92168852093
1553,137200.05227214767
1554,122224.32661557221
1555,148388.66614935783
1556,93934.05914597267
1557,101356.25103167814
1558,98436.81163029381
1559,84866.25718826988
1560,125693.35277933966
1561,126870.39584040032
1562,132791.5908944255
1563,117125.9263242984
1564,156887.451207511
1565,152537.80902941414
1566,224876.41386704307
1567,79782.41303297311
1568,230001.147657849
1569,129204.94584201612
1570,134961.82480517772
1571,119216.44727234442
1572,138249.56671388724
1573,224097.24498539884
1574,103624.08020533639
1575,217362.92161497922
1576,251446.70421090344
1577,190485.02272475575
1578,140939.45502436755
1579,132775.40328868607
1580,196182.08521346663
1581,151354.95267063606
1582,127490.37125441458
1583,316944.6169556219
1584,225295.977598436
1585,137415.68370293148
1586,74594.74198651573
1587,102976.92620352982
1588,144181.74785756215
1589,99941.06067125678
1590,133433.7715221844
1591,95048.73337633246
1592,117487.11789109725
1593,127770.78225700677
1594,126563.11212981302
1595,97384.85647292242
1596,208252.3422089285
1597,159675.13483784953
1598,207886.5262553452
1599,179653.74455609694
1600,176395.4998385212
1601,73363.44760833822
1602,112034.0820784197
1603,92002.7780131883
1604,260920.17435849825
1605,245990.0066334879
1606,165461.06951978145
1607,160240.04583799082
1608,220290.5979421335
1609,184586.11368439894
1610,157209.2612876186
1611,139094.6076893475
1612,174712.74994212866
1613,166026.1259613911
1614,133011.45594963993
1615,91752.1555983935
1616,80977.93241076801
1617,91895.89474097874
1618,124769.69676914392
1619,140153.33077839288
1620,148960.63671644047
1621,133252.41219096183
1622,147526.16634687412
1623,264874.93076643365
1624,217977.0125797251
1625,116855.58987521927
1626,171711.6846847299
1627,187251.6457166807
1628,278523.60748595
1629,180774.79377057264
1630,330947.17156052165
1631,216268.95504380754
1632,238457.93602215813
1633,185479.18346015544
1634,191518.94445749838
1635,179902.20183942825
1636,157686.22322074472
1637,183817.90963677524
1638,193103.1544284087
1639,182786.32572698855
1640,247148.99241744223
1641,168342.1455859901
1642,230018.94937223924
1643,217630.86128223714
1644,227704.52937741193
1645,203294.58825486948
1646,157835.76514394177
1647,151799.2160238817
1648,129125.39335576857
1649,137569.44438453368
1650,120815.9745382823
1651,123838.59620182382
1652,100743.178199219
1653,102827.54803135016
1654,153891.42499746408
1655,143020.16803924527
1656,147162.79970072335
1657,152994.00558847
1658,155592.03394036877
1659,130387.27272004592
1660,154111.28272066967
1661,432545.85398567707
1662,361688.4273084123
1663,366866.69564265903
1664,477676.4964387785
1665,295889.7075090242
1666,317083.59711812175
1667,378738.79575517285
1668,343974.0414541928
1669,306462.87813547236
1670,338013.45585484884
1671,256590.52408204056
1672,421042.6249648735
1673,291379.9256355656
1674,246011.2770795854
1675,185511.7773256794
1676,187311.47449150524
1677,207087.40164285357
1678,455040.2287811319
1679,364686.1320546935
1680,303925.8749093634
1681,244360.16332701943
1682,306394.9313282895
1683,188147.4147469384
1684,185636.67123914498
1685,182419.13564061766
1686,183389.00005718437
1687,182097.45116426432
1688,195986.5200124105
1689,199137.98221896816
1690,204793.65625754397
1691,197475.52137435612
1692,265748.974350357
1693,180168.49893268012
1694,186025.3402394636
1695,175766.21960809693
1696,268976.9239857248
1697,179181.3203923691
1698,341108.2607235425
1699,333141.5973112604
1700,249887.85995192616
1701,265717.4214282691
1702,243441.47389227967
1703,245708.28111566982
1704,277640.76569070533
1705,242982.54735510817
1706,399551.0671431646
1707,201029.57238671428
1708,199031.10789953405
1709,275341.12664100743
1710,222029.62456416324
1711,277382.4780961148
1712,245531.92728470877
1713,255249.27190526933
1714,227176.5642624953
1715,206574.5079424329
1716,180151.65773445478
1717,177418.18057908467
1718,130413.33622039328
1719,201373.8605316366
1720,247997.5660185873
1721,164357.75666603443
1722,123748.64579730087
1723,156891.8214927114
1724,204181.63644849684
1725,236215.51504629952
1726,189202.91465498428
1727,154290.46479545097
1728,192700.06028894323
1729,171391.25609188204
1730,148261.02431403907
1731,122728.17944077752
1732,129982.93417571866
1733,112941.13241695521
1734,120169.02520106723
1735,133705.64695412436
1736,115647.90747425295
1737,315413.9233806279
1738,223639.04835034863
1739,262627.7499443432
1740,203273.40449667702
1741,175897.64437450832
1742,167560.45172463197
1743,176836.0719189044
1744,301566.84443031525
1745,212688.76320762007
1746,207949.49255306
1747,218019.39326574386
1748,211050.43931773983
1749,149291.6006081872
1750,123696.13241302183
1751,246923.64040628503
1752,117804.54252217832
1753,139889.78918556892
1754,198717.25882996427
1755,157157.06057759456
1756,138859.57559624672
1757,119280.2913740275
1758,147792.78077882502
1759,154909.83606629612
1760,164214.116753455
1761,145592.97113476778
1762,180449.20055367568
1763,168824.16838221753
1764,117499.0488404841
1765,154082.63636401665
1766,191623.58081524246
1767,214075.13115479844
1768,138173.95304887244
1769,163187.67402409686
1770,151899.111920927
1771,121078.74484951766
1772,125145.27689762073
1773,128719.85499705836
1774,131739.1841538126
1775,135755.57133078235
1776,122262.005679175
1777,108703.8922917689
1778,135540.4815776599
1779,119602.33518075869
1780,175727.82438606155
