Id,SalePrice
1461,125671.15219340252
1462,152050.01585595915
1463,180131.4493906601
1464,183130.66063829907
1465,193888.02063223752
1466,184155.72913742406
1467,169277.33213220208
1468,175350.66202942596
1469,178998.06159129384
1470,122053.25148217441
1471,200352.8802930929
1472,94078.49973050178
1473,97637.78638663268
1474,151597.3975533494
1475,127849.62097944436
1476,367802.7536481534
1477,249572.61428518003
1478,297218.19834730175
1479,265801.2762698528
1480,461025.0048042285
1481,301779.2531184171
1482,205913.45554382462
1483,180401.38306441496
1484,169532.97024896488
1485,171888.7563421683
1486,197260.7827217626
1487,309248.2722630903
1488,230988.24048271557
1489,209126.22172686286
1490,205042.6402033147
1491,191210.2341952391
1492,95129.62560994759
1493,176747.16935847292
1494,295482.0442564491
1495,289301.6275850461
1496,228986.8207403145
1497,187429.18062324187
1498,153460.73696919953
1499,152357.5111618018
1500,157744.37923378783
1501,172891.55609985898
1502,155517.23527887996
1503,273958.59765145805
1504,229372.70582431334
1505,216462.2505784081
1506,182315.95544058186
1507,232447.1364889531
1508,194743.7425895056
1509,163718.18597046964
1510,152625.82236997178
1511,153049.23102532962
1512,169447.0601421099
1513,144440.09264703305
1514,149685.75663971694
1515,183479.00575159266
1516,158748.0655341419
1517,148042.15653803162
1518,129511.17615684934
1519,222800.98002030668
1520,138225.90807983422
1521,143758.23621468176
1522,161840.93853448567
1523,114780.78319161518
1524,121753.8776132313
1525,125436.05349674767
1526,126544.7906543068
1527,103165.61827902429
1528,125617.05866279345
1529,144186.22010943695
1530,165407.30909071647
1531,126970.04203369204
1532,105412.89160895039
1533,141563.81852130013
1534,114684.02165532393
1535,149649.22604326825
1536,117240.14505179372
1537,81504.70040275466
1538,157328.03549468963
1539,205210.60607504722
1540,114751.74187788994
1541,142370.03492427798
1542,138340.12678368902
1543,193854.10430397966
1544,81565.62347040401
1545,102150.87976127674
1546,123040.71713721867
1547,135502.31491870293
1548,129821.19453672456
1549,112394.25758534543
1550,140208.48264795318
1551,116544.66322597295
1552,141751.66203018694
1553,141149.37777122893
1554,112402.58939666464
1555,165448.83078309553
1556,94451.45720081808
1557,113615.82733115801
1558,88358.34666597428
1559,109984.7049212079
1560,143697.33511213405
1561,139924.67783727602
1562,126479.60559896565
1563,124241.69035263475
1564,160065.15064823095
1565,155079.6873175742
1566,224616.39907186705
1567,79557.37349700296
1568,218984.85886700702
1569,145839.6984515731
1570,129777.80924321731
1571,128625.44948708122
1572,144164.28064811212
1573,233328.66515776832
1574,119997.00854863857
1575,210567.1629055506
1576,221802.83586655016
1577,205901.12094960333
1578,145239.87232536593
1579,142592.9178631855
1580,188258.73141568477
1581,135527.4866901723
1582,128486.30635230042
1583,318927.5778250637
1584,238916.88490899545
1585,140179.09099402177
1586,73273.49048254911
1587,104550.52481169614
1588,146535.37106622968
1589,97980.75266085149
1590,132163.00786549528
1591,106091.60574054052
1592,116933.58793018055
1593,119397.12698110875
1594,128809.93434372994
1595,122962.29210572357
1596,226474.0688384577
1597,162504.96901387445
1598,187168.94992821553
1599,176053.3729418227
1600,180242.81654140062
1601,77232.4100675154
1602,109591.65355295339
1603,92291.80512855307
1604,280209.82455509575
1605,248441.02886632684
1606,167213.55920466574
1607,158786.28037448454
1608,214521.77430532282
1609,198570.2282732764
1610,162913.37006829903
1611,148728.1974925077
1612,173508.83193487386
1613,166159.86109168062
1614,119667.50498732114
1615,85899.81239644374
1616,82583.03142964521
1617,87644.05410836577
1618,126028.53471155594
1619,132496.5940230237
1620,157554.46019724177
1621,140251.83048197915
1622,146795.47336781633
1623,272484.6527572986
1624,215846.0641192404
1625,127783.83799411582
1626,172243.364154563
1627,185083.50132306316
1628,271990.15952310886
1629,176795.96263602976
1630,324413.5679484297
1631,211182.97019482424
1632,246755.18978881332
1633,168151.96468615148
1634,183770.15486892016
1635,179466.09523362093
1636,160420.30026944197
1637,177820.28322229965
1638,207506.2404408887
1639,179914.18800369164
1640,245841.63053349723
1641,180092.41424600268
1642,219601.87905722024
1643,225931.15854391953
1644,222728.9047629421
1645,181491.97019854223
1646,155248.73499478938
1647,161711.02660399422
1648,141665.41364063724
1649,136189.34457471187
1650,120651.72479138817
1651,122308.57621480421
1652,93177.95538144278
1653,96508.12643001413
1654,155468.81122461997
1655,146771.8248274017
1656,148209.93078929544
1657,153203.60111625143
1658,155171.8950805907
1659,134156.85842086302
1660,149519.1115880599
1661,437219.06450888235
1662,363735.6368921184
1663,367225.3875165716
1664,422739.13851628045
1665,303578.9351672374
1666,326250.0058133163
1667,343892.8561253757
1668,322301.8218307729
