Id,SalePrice
1461,121482.56089098312
1462,150384.2752547114
1463,190504.46036247793
1464,195605.38202274538
1465,185355.44199631573
1466,176288.75475804575
1467,162879.870175713
1468,177745.03673116397
1469,186065.4224482672
1470,127463.5614521687
1471,218314.43602003774
1472,102839.31828852679
1473,99027.87817753403
1474,131889.7365361975
1475,120596.20352920955
1476,323336.78036131425
1477,237085.69579018766
1478,258148.0773780729
1479,251749.41103594855
1480,401574.24378920044
1481,275035.2344071079
1482,193728.1050436321
1483,197529.2878066815
1484,182731.20857242265
1485,192531.19465873504
1486,191943.55082977418
1487,273682.19176714687
1488,211233.09056017248
1489,206875.75978482168
1490,223339.83547000133
1491,200559.19029580313
1492,98636.35012726436
1493,175535.71487698107
1494,244829.63085501266
1495,267987.40766812273
1496,224376.5295011672
1497,170517.68736602875
1498,158779.79341785412
1499,163924.26356142742
1500,164886.88480335276
1501,176071.10424080637
1502,181235.87506954532
1503,221437.64130149354
1504,223298.55482320682
1505,205708.08559668623
1506,175702.31659734083
1507,242317.41837204408
1508,175092.01873602706
1509,158990.6993026051
1510,140639.62259632887
1511,140158.13865095325
1512,160862.50567971403
1513,153024.9611350794
1514,142382.41914684328
1515,166330.31412740017
1516,138187.5052117752
1517,146379.54580563988
1518,132570.31245402544
1519,218302.50247098017
1520,128526.22902235884
1521,123837.11530836528
1522,156283.14832730015
1523,122376.10988788222
1524,123414.80194883057
1525,124981.76699712714
1526,117627.7167649022
1527,122502.54135195004
1528,138800.70522059608
1529,137190.10704387174
1530,155047.17398930382
1531,136534.1037903234
1532,112344.51728088448
1533,133837.05691293732
1534,122008.2302193221
1535,131884.0038240458
1536,114856.53149569873
1537,83979.5174844004
1538,141801.13114743432
1539,149346.84560433973
1540,119959.12668017822
1541,124666.47768679504
1542,129345.89442502304
1543,170266.4274163021
1544,96331.45858630801
1545,118820.85796352288
1546,137781.96623872253
1547,147190.84899248296
1548,129660.31630607962
1549,121411.50333839009
1550,136272.34847692656
1551,103555.17359301176
1552,144827.1090627684
1553,146829.43603706604
1554,132351.00059817417
1555,159843.74262796354
